1.541360661797007,4.6752492833877515
1.847135672107135,5.364253676303997
2.131797092058899,4.330445560535201
2.404413591385246,5.1384529066750275
1.7607087148779743,5.469187042788752
2.866390578344422,4.609527722257289
1.9728851988059377,4.253275733689129
2.053473307872542,5.358869291426057
1.6532906342733642,5.907037902906166
1.838466690992596,4.232538453423045
2.7278707211586797,4.461147382838637
2.3385081651053468,5.816795679455588
1.5404028488551522,5.223253604745575
2.905057286842415,4.883700235722199
2.577860804133979,4.871445048461935
2.364158020581439,4.165573289392729
2.961275307551307,5.0341733872649534
1.8322504952290712,4.648792228228697
2.6527463703193748,5.403875396519206
1.4123796641091126,5.660944330371345
2.4705575506389277,5.65551572516117
2.7848087435222624,5.590002445291889
1.2221276710633786,4.830209528700239
1.8515412925254155,5.541038601836565
1.9162975690573956,5.272887212680988
2.384379756715313,4.299026819634194
2.961322659490207,4.931175495251221
1.5053682106404378,4.192278250418569
2.0686242027842816,4.831627495343788
2.2657177846346763,5.249651507283006
2.4068336785111586,4.506333170697539
1.144069232372777,4.680453692662301
2.6510802741725628,4.536457156774619
1.6444482572144166,5.3935521143380925
1.1927433652431376,5.4487788401332775
1.4293518272470949,4.478342405642415
2.5096392594474004,5.839235728130706
1.496618011979364,5.723580918635303
1.780285510374508,5.47494925703033
1.3651715526907529,5.613385999980134
2.152451405746134,4.607278098746846
1.618145022607441,5.198654658265802
1.7815975879161936,4.668688751686224
2.715049492256378,4.881602401040942
2.509990610601846,4.405274846613418
2.420632060613125,4.270133588683322
2.334770521884027,5.610648979433643
2.8422312986859044,5.080448768052098
1.2843740370563541,5.647579669885937
1.2372478300707823,5.126432829072057
1.584528077977866,5.424692769511683
1.9081384352797017,4.333349292569187
1.5958972488463141,5.778005720281327
2.736083877997274,5.000755729501201
1.4191007545441536,5.3389543714818934
1.0668047074901978,5.095007501600928
1.6171656460602732,4.955642423461433
1.8712033390768186,5.925999890414371
2.3345112671805497,4.479386773976995
1.9158915132025576,5.521430653091377
1.5288606392860986,4.502959219585772
1.9845464431065065,4.634017721986478
2.4776702029108773,5.2297425393132775
2.834168602775369,5.25259263803824
1.4269188210329045,5.758541401341972
2.2598918739974496,4.089970483926129
2.3789246979605774,5.264633414525508
2.5646889428491795,4.3860029858941285
1.4191890170839616,4.901261810251046
2.554903256604015,5.650418736211408
1.5028842785243373,4.973904545915442
1.9341455137259778,5.714849028301355
1.7686042050905995,4.1303605678154955
2.394425835270135,5.766077025825753
2.2047772536947168,5.870324496983521
1.1707582421741218,4.4994225372441505
2.912171939856665,4.822633148762181
1.3007600454444153,4.810693722194056
2.0811072640984434,5.766278105108146
1.7809945012709236,4.7431233754379605
2.1504322509004914,5.879783950523523
1.5961750896021836,5.114598901573755
2.46263317256745,4.734470343596769
